,Height,Weight,Gender_,ne_sco_train,ne_sco_test,squr_error_reg,ne_sco_tr,ne_sco_te,reg_sco_te,reg_sco_tr,abs_error_reg,sqrt_error_knn,abs_error_knn
247,67.56814301,169.063983,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
248,73.81538569,231.3745081,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
249,71.60656421,207.2504768,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
250,67.72474924,172.1527722,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
251,68.23113195,199.827758,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
252,65.92942171,168.0904122,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
253,71.54849571,197.8196148,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
254,69.16438112,196.892315,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
255,68.59765932,180.2217801,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
256,71.05751089,189.1340124,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
257,63.64405958,158.4227173,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
258,71.1824554,208.9226827,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
259,66.12867317,187.1411195,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
260,65.05737312,157.5824315,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
261,68.09137436,181.644445,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
262,70.9931439,204.7466782,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
263,74.22117488,231.1301898,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
264,69.32711818,186.2584296,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
265,64.93134219,181.0938696,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
266,68.34684231,198.9209797,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
267,70.92912508,203.3704632,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
268,61.4778092,161.0287521,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
269,68.49081272,189.8066818,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
270,72.04988987,200.2028285,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
271,72.52166703,221.8626503,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
272,71.23391139,214.0601482,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
273,72.25911519,201.7014216,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
274,67.5650399,187.1870936,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
275,72.26760699,196.5274669,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
276,62.600248,151.7207037,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
277,66.23643729,167.2975303,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
278,69.65043741,198.843696,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
279,69.28592141,178.789548,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
280,70.72527874,193.5392521,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
281,68.82861496,197.737905,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
282,66.01442823,184.4618115,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
283,66.41488206,155.1947717,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
284,66.61562439,160.9919899,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
285,68.03482178,189.0844617,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
286,70.50239804,172.9857771,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
287,69.15772949,195.8952569,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
288,70.79502261,215.7464553,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
289,65.19437712,166.7073731,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
290,74.78571432,239.4643429,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
291,71.06690628,184.2792458,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
292,69.33419779,199.9838909,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
293,69.89920395,191.4122311,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
294,64.42519379,169.1094014,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
295,67.8521307,194.7445225,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
296,67.54906949,183.2665331,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
297,74.76744684,210.3699087,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
298,71.41894599,198.0424839,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
299,67.12034439,172.6640904,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
300,69.85958791,197.0708562,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
301,68.43081339,190.50581,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
302,67.93348261,184.5554831,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
303,68.49534316,179.9298166,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
304,65.24414341,159.5032198,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
305,70.18535205,197.8845071,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
306,71.10413316,217.2696052,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
307,68.44757854,187.907426,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
308,65.42057682,176.8616842,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
309,67.70078811,185.1482021,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
310,74.22306306,223.3080403,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
311,71.16724587,206.9429818,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
312,67.23077189,171.0169406,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
313,67.88055919,175.222848,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
314,67.37637547,173.3103956,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
315,68.76124693,181.1259735,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
316,71.7052725,202.6090083,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
317,69.38099479,199.85092,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
318,73.71652763,223.5147223,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
319,69.45337621,219.2617067,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
320,70.78628981,211.2160809,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
321,71.76846374,200.798983,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
322,69.34345396,208.8097753,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
323,65.28602551,161.4200817,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
324,70.92184441,207.8359446,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
325,68.59666269,180.8312378,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
326,68.60379643,176.8154762,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
327,69.47874412,194.6037685,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
328,65.93089621,163.0084317,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
329,68.5233453,173.2706572,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
330,73.92912413,215.6200354,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
331,71.19793782,210.134529,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
332,66.55658687,185.0423241,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
333,71.74227623,187.9653554,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
334,69.74482933,188.1811248,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
335,66.75065413,179.5420171,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
336,69.69242226,211.718429,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
337,70.40351683,197.6921421,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
338,69.01973611,186.287992,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
339,64.73228716,166.1060724,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
340,70.99807444,188.81177,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
341,64.45981425,161.3787732,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
342,69.74952258,193.4762588,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
343,71.52684881,189.2822461,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
344,68.32791586,207.7849246,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
345,70.76472016,199.3230943,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
346,71.41904963,209.8582566,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
347,69.39047409,180.1754728,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
348,72.00173222,196.2144145,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
349,69.19147497,189.4388404,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
350,66.16636328,165.5146074,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
351,67.272143,182.3943347,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
352,70.9158354,189.5576375,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
353,69.11988779,189.6259141,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
354,67.40902587,170.1913254,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
355,72.93864904,216.0974547,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
356,70.4909287,177.0677744,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
357,69.00825946,196.0511888,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
358,66.76210992,167.7004962,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
359,69.12066373,179.6078701,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
360,73.12626719,220.6614051,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
361,67.4868239,164.2952413,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
362,64.95507833,156.5447863,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
363,67.78248907,183.681029,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
364,67.6623988,170.3054935,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
365,66.47639701,168.6272639,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
366,72.9870702,209.6379745,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
367,69.56323228,195.346027,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
368,71.00356014,194.3226014,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
369,69.91563736,219.3679167,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
370,71.69714179,205.1617483,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
371,67.64994086,178.8826337,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
372,68.29555456,181.7249315,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
373,68.68725567,203.5603338,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
374,68.91577165,165.1558987,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
375,68.96087967,197.9314296,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
376,67.2472352,173.284033,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
377,68.91586364,183.9477889,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
378,65.8385445,139.5340469,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
379,64.67107555,160.1885313,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
380,66.29589772,163.6040022,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
381,67.09758575,193.9551074,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
382,66.99828973,189.8933425,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
383,70.9619709,184.223932,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
384,68.4208722,190.7955422,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
385,67.65252759,188.2006794,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
386,75.62019316,226.2077799,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
387,70.54924202,197.8793731,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
388,68.89083891,190.5134869,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
389,68.28453192,176.2465834,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
390,64.99507826,177.7270945,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
391,65.57577154,173.6915922,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
392,69.30608824,210.4636875,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
393,65.70471542,170.1005633,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
394,67.80399101,173.4598918,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
395,69.21614731,184.9366903,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
396,68.01500601,194.2869459,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
397,61.92694894,149.1496848,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
398,67.26636272,192.4707696,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
399,67.67682185,179.750808,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
400,69.97090362,202.863293,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
401,65.31346154,163.3573315,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
402,71.90600544,217.0277146,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
403,66.23390404,183.1612325,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
404,65.81494282,166.5836105,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
405,72.84494786,205.2508892,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
406,70.94944345,189.7030888,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
407,71.34380763,218.5863364,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
408,71.05566416,203.139433,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
409,61.92554729,139.9050703,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
410,68.76245756,196.2938059,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
411,67.58394143,179.9370112,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
412,67.36169467,164.1459224,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
413,65.87915656,168.1748644,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
414,68.69476215,189.7425419,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
415,69.53486155,195.1703915,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
416,66.63469083,190.4679588,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
417,69.80990157,204.4265983,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
418,68.67987369,196.1516228,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
419,71.61517875,209.6707739,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
420,69.68979533,190.9334005,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
421,70.90108637,197.9448324,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
422,68.00581399,186.7803378,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
423,70.61574398,188.6638321,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
424,71.57119416,176.3766428,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
425,73.01286326,209.3294834,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
426,60.74811787,136.1678657,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
427,69.08211963,190.9351825,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
428,69.33873763,191.4456543,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
429,67.75713771,184.9382299,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
430,76.02708186,232.313471,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
431,72.22761616,201.778854,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
432,68.92104135,188.3288071,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
433,65.33492768,174.6556973,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
434,65.93240345,183.9433388,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
435,70.46668931,187.517442,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
436,73.18104362,213.8474529,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
437,68.55087969,175.2195188,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
438,68.52940825,169.5448054,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
439,63.59645542,144.5919224,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
440,67.14424123,175.6791902,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
441,70.81637062,197.1984016,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
442,73.53028481,222.9259167,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
443,66.14106892,165.4045453,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
444,67.90684975,170.4172312,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
445,71.43337582,216.6339997,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
446,67.1126798,173.7075042,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
447,73.28391797,217.8960397,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
448,63.67258315,161.0131458,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
449,69.2253203,193.7563258,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
450,69.67012402,177.1191607,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
451,70.48544817,204.8274497,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
452,69.00467787,176.7318925,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
453,68.45789401,192.7618857,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
454,66.02473378,166.9610205,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
455,69.31816913,186.7379955,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
456,69.07774056,188.5061787,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
457,73.56227037,208.3614918,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
458,66.08768889,161.4958143,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
459,73.52598433,214.9664592,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
460,69.67906022,205.1334355,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
461,66.67678112,183.1973068,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
462,72.96166547,208.8950443,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
463,68.24687214,207.9255765,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
464,71.95662589,210.6638278,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
465,71.05863335,204.2728377,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
466,66.97694995,195.1987301,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
467,68.47800208,190.6860225,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
468,71.28444139,199.6353266,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
469,64.98045629,166.8215473,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
470,66.76188387,178.797509,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
471,68.76616172,185.7721575,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
472,68.99254357,193.7549909,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
473,71.2951946,228.8005161,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
474,69.0494784,192.3497017,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
475,66.54148202,175.9834911,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
476,68.51552345,176.1412392,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
477,67.45971531,177.4825249,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
478,71.35738241,201.7607769,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
479,68.59040604,176.8430799,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
480,69.73608671,185.5242604,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
481,69.83385707,188.041029,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
482,72.41058576,189.3844383,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
483,65.43459687,166.096744,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
484,66.26765677,170.2501787,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
485,69.97430087,212.804259,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
486,71.20919422,196.1455062,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
487,69.93740019,202.2790697,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
488,71.38602219,201.3320069,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
489,64.58878167,158.4540944,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
490,68.79298442,174.4894863,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
491,68.44574673,183.7833827,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
492,69.20157812,188.1035061,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
493,69.42601731,176.1934298,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
494,69.6062252,194.2007119,1,0.93,0.86,99.43,0.93,0.86,0.9,0.89,7.91,132.56,9.12
